break_even_fee_per_leg,cycle_p50_seconds,cycle_p90_seconds,cycle_p95_seconds,cycle_p99_seconds,cycles,gross_edge_bps,high,high_trade_count,high_visits,low,low_trade_count,low_visits,max_cycle_seconds,net_edge_scenarios,rank,spread_pct,tick_distance,utc_date,volume_at_high,volume_at_low
0.00005004754516790951403833641960,4.87861900,29.14271100,43.20115820,76.54716508,973,1.001001001001001001001000000,0.9991,7737,1742,0.999,5256,1318,118.88298,"{'ZERO': '0.000100100100100100100100100', 'MAKER_A_0.2BP': '0.000060096896160174894600206', 'MAKER_B_0.5BP': '9.5090340578066191786E-8', 'STRESS_1BP': '-0.0000998999199179181180981001'}",1,0.010010010010010010010010000,1,2026-01-11,6577694.00000000,3585515.00000000
0.00005004253615573237251663914327,0.95212800,10.82598180,21.28737050,68.71302484,2267,1.000900810729656691021920000,0.9992,30119,3587,0.9991,21688,3165,7297.90103,"{'ZERO': '0.000100090081072965669102192', 'MAKER_A_0.2BP': '0.000060086877533793533918132', 'MAKER_B_0.5BP': '8.5072315296256005937E-8', 'STRESS_1BP': '-0.0000999099369414474827164466'}",1,0.010009008107296566910219200,1,2026-01-12,39093621.00000000,25614679.00000000
0.00005004253615573237251663914327,3.23039700,26.17706360,40.82433820,77.08107644,1799,1.000900810729656691021920000,0.9992,11322,2543,0.9991,17087,1884,853.377756,"{'ZERO': '0.000100090081072965669102192', 'MAKER_A_0.2BP': '0.000060086877533793533918132', 'MAKER_B_0.5BP': '8.5072315296256005937E-8', 'STRESS_1BP': '-0.0000999099369414474827164466'}",1,0.010009008107296566910219200,1,2026-01-13,15048812.00000000,14214016.00000000
0.00004998750312421894526368407898,1.42157350,16.39095330,29.92236310,116.60556787,1454,0.999800039992001599680060000,1.0003,11588,1805,1.0002,21151,2834,15300.265417,"{'ZERO': '0.000099980003999200159968006', 'MAKER_A_0.2BP': '0.000059976804863022915506497', 'MAKER_B_0.5BP': '-2.49937513122344282706E-8', 'STRESS_1BP': '-0.0001000199920019995600919812'}",1,0.009998000399920015996800600,1,2026-01-14,19608909.00000000,36315251.00000000
0.00005002251012955830123555600020,1.22737800,10.33785120,16.83822800,44.10425222,1455,1.000500250125062531265630000,0.9996,19660,2606,0.9995,12145,2020,4382.033578,"{'ZERO': '0.000100050025012506253126563', 'MAKER_A_0.2BP': '0.000060046823075544492111659', 'MAKER_B_0.5BP': '4.5020260242615683123E-8', 'STRESS_1BP': '-0.0000999499849914958479139580'}",1,0.010005002501250625312656300,1,2026-01-15,20164660.00000000,15662845.00000000
0.00005003752814610958218663997998,3.11431800,27.03797120,40.90337760,84.72440700,725,1.000800640512409927942350000,0.9993,9991,1039,0.9992,9766,1321,11071.078661,"{'ZERO': '0.000100080064051240992794235', 'MAKER_A_0.2BP': '0.000060076860912741713140117', 'MAKER_B_0.5BP': '7.5056295223669561118E-8', 'STRESS_1BP': '-0.0000999199519599681344915949'}",1,0.010008006405124099279423500,1,2026-01-16,13770721.00000000,9217518.00000000
0.00005002751513332332783030666867,3.54105100,25.20160600,39.43257100,79.27896050,1071,1.000600360216129677806680000,0.9995,12190,1859,0.9994,6884,1606,7157.177795,"{'ZERO': '0.000100060036021612967780668', 'MAKER_A_0.2BP': '0.000060056833684218851144290', 'MAKER_B_0.5BP': '5.5030268298472208669E-8', 'STRESS_1BP': '-0.0000999399759843907544406656'}",1,0.010006003602161296778066800,1,2026-01-17,11563552.00000000,5654707.00000000
0.00005002751513332332783030666867,2.82686250,28.76764550,48.77138700,112.04932940,1696,1.000600360216129677806680000,0.9995,17082,2759,0.9994,11348,2045,5075.462467,"{'ZERO': '0.000100060036021612967780668', 'MAKER_A_0.2BP': '0.000060056833684218851144290', 'MAKER_B_0.5BP': '5.5030268298472208669E-8', 'STRESS_1BP': '-0.0000999399759843907544406656'}",1,0.010006003602161296778066800,1,2026-01-18,15302090.00000000,7991038.00000000
0.00005004253615573237251663914327,1.98745700,15.51760600,24.01342650,57.98409690,4111,1.000900810729656691021920000,0.9992,30287,5018,0.9991,39425,6465,6164.67546,"{'ZERO': '0.000100090081072965669102192', 'MAKER_A_0.2BP': '0.000060086877533793533918132', 'MAKER_B_0.5BP': '8.5072315296256005937E-8', 'STRESS_1BP': '-0.0000999099369414474827164466'}",1,0.010009008107296566910219200,1,2026-01-19,29510014.00000000,44544769.00000000
0.00005005756620113130099614556740,0.98054250,8.17939730,12.53202785,27.89514352,2624,1.001201441730076091309570000,0.9989,22844,3968,0.9988,14706,3604,11235.88109,"{'ZERO': '0.000100120144173007609130957', 'MAKER_A_0.2BP': '0.000060116939431335522268329', 'MAKER_B_0.5BP': '1.15132409178499825509E-7', 'STRESS_1BP': '-0.0000998798798534243491950364'}",1,0.010012014417300760913095700,1,2026-01-20,31374719.00000000,13671531.00000000
0.00005006759124818504981725329194,0.84234850,8.51234530,13.30604910,36.08366027,3200,1.001401962747846985780090000,0.9987,28116,5912,0.9986,32243,5158,8404.059563,"{'ZERO': '0.000100140196274784698578009', 'MAKER_A_0.2BP': '0.000060136990731044581992398', 'MAKER_B_0.5BP': '1.35182505845667059727E-7', 'STRESS_1BP': '-0.0000998598317616666132305255'}",1,0.010014019627478469857800900,1,2026-01-21,19583850.00000000,27607515.00000000
0.00005006257822277847309136420526,1.24110300,9.90339460,15.45449140,39.51188456,3545,1.001301692199859817763090000,0.9988,43880,5667,0.9987,31217,4729,5125.506942,"{'ZERO': '0.000100130169219985981776309', 'MAKER_A_0.2BP': '0.000060126964077320035655961', 'MAKER_B_0.5BP': '1.25156453702297362352E-7', 'STRESS_1BP': '-0.0000998698568112548913327352'}",1,0.010013016921998598177630900,1,2026-01-22,40550594.00000000,27522303.00000000
0.00005008765339343851740545955422,1.04073200,9.64126620,17.11972070,43.74822514,3003,1.001803245842516529753560000,0.9983,26897,4319,0.9982,32546,4537,11843.119857,"{'ZERO': '0.000100180324584251652975356', 'MAKER_A_0.2BP': '0.000060177117435411259717102', 'MAKER_B_0.5BP': '1.75306802682306277393E-7', 'STRESS_1BP': '-0.0000998197114770590662833136'}",1,0.010018032458425165297535600,1,2026-01-23,29585093.00000000,39900697.00000000
0.00005012782595618828011429144318,4.13695000,27.31813660,44.43073500,96.68257456,1252,1.002606777621816723481050000,0.9975,9199,1471,0.9974,6308,1463,1144.504005,"{'ZERO': '0.000100260677762181672348105', 'MAKER_A_0.2BP': '0.000060257467399278443145795', 'MAKER_B_0.5BP': '2.55651945696278450565E-7', 'STRESS_1BP': '-0.0000997393743681577300461251'}",1,0.010026067776218167234810500,1,2026-01-24,13218949.00000000,12605035.00000000
0.00005012782595618828011429144318,1.0811100,13.74261660,22.50344710,50.04644430,3059,1.002606777621816723481050000,0.9975,19655,3490,0.9974,22222,4798,12026.157942,"{'ZERO': '0.000100260677762181672348105', 'MAKER_A_0.2BP': '0.000060257467399278443145795', 'MAKER_B_0.5BP': '2.55651945696278450565E-7', 'STRESS_1BP': '-0.0000997393743681577300461251'}",1,0.010026067776218167234810500,1,2026-01-25,15327909.00000000,26398177.00000000
0.00005011777677542224226933293239,0.87127600,9.03835460,15.14672360,37.79904132,1925,1.002405773857257417802730000,0.9977,24846,3281,0.9976,22291,3526,17819.835483,"{'ZERO': '0.000100240577385725741780273', 'MAKER_A_0.2BP': '0.000060237367826821490835620', 'MAKER_B_0.5BP': '2.35553579177496618353E-7', 'STRESS_1BP': '-0.0000997594707249403367602293'}",1,0.010024057738572574178027300,1,2026-01-26,23836827.00000000,21738282.00000000
0.00005010773162298942726862754923,2.18690350,17.96692480,28.09228390,83.66274298,1700,1.002204850671477249949890000,0.9979,18011,3329,0.9978,16212,2160,1781.225346,"{'ZERO': '0.000100220485067147724994989', 'MAKER_A_0.2BP': '0.000060217276311920143637616', 'MAKER_B_0.5BP': '2.15463269730881064686E-7', 'STRESS_1BP': '-0.0000997795590254564441330972'}",1,0.010022048506714772499498900,1,2026-01-27,17580393.00000000,17429731.00000000
0.00005005255518294208919365333600,1.54068600,14.49674600,22.15420475,71.93682835,1306,1.001101211332465712283510000,0.999,18331,1970,0.9989,12131,2090,19017.377542,"{'ZERO': '0.000100110121133246571228351', 'MAKER_A_0.2BP': '0.000060106916792488056535796', 'MAKER_B_0.5BP': '1.05110371671325333523E-7', 'STRESS_1BP': '-0.0000998899008887778756412075'}",1,0.010011012113324657122835100,1,2026-01-28,21761701.00000000,15665433.00000000
0.00005006257822277847309136420526,0.74824200,11.90972100,22.20713550,42.07098865,416,1.001301692199859817763090000,0.9988,3359,610,0.9987,1679,465,35862.719025,"{'ZERO': '0.000100130169219985981776309', 'MAKER_A_0.2BP': '0.000060126964077320035655961', 'MAKER_B_0.5BP': '1.25156453702297362352E-7', 'STRESS_1BP': '-0.0000998698568112548913327352'}",1,0.010013016921998598177630900,1,2026-01-29,3195871.00000000,1525930.00000000
0.00005014793641241662905571435735,13.27800350,89.68835900,172.95789825,2457.83534440,216,1.003009027081243731193580000,0.9971,6897,424,0.997,5255,319,3381.450424,"{'ZERO': '0.000100300902708124373119358', 'MAKER_A_0.2BP': '0.000060297690736255485522185', 'MAKER_B_0.5BP': '2.95872869345499625721E-7', 'STRESS_1BP': '-0.0000996991574663997993380201'}",1,0.010030090270812437311935800,1,2026-01-30,19177405.00000000,23073051.00000000
0.00005013787916771120581599398345,2.20708000,40.62940510,135.83081105,732.55690252,602,1.002807862013638186923390000,0.9973,12225,921,0.9972,9552,820,18242.375613,"{'ZERO': '0.000100280786201363818692339', 'MAKER_A_0.2BP': '0.000060277575034139108633792', 'MAKER_B_0.5BP': '2.75758374135043749216E-7', 'STRESS_1BP': '-0.0000997192699502612915603746'}",1,0.010028078620136381869233900,1,2026-01-31,19768704.00000000,18851931.00000000
0.00005011777677542224226933293239,17.55848100,196.86336240,395.00608200,1261.25851010,463,1.002405773857257417802730000,0.9977,11469,700,0.9976,8983,615,2735.498835,"{'ZERO': '0.000100240577385725741780273', 'MAKER_A_0.2BP': '0.000060237367826821490835620', 'MAKER_B_0.5BP': '2.35553579177496618353E-7', 'STRESS_1BP': '-0.0000997594707249403367602293'}",1,0.010024057738572574178027300,1,2026-02-01,13295474.00000000,17181161.00000000
0.00005011777677542224226933293239,0.30068200,7.52445500,19.22720915,324.07743916,730,1.002405773857257417802730000,0.9977,18833,1146,0.9976,20957,1398,8564.465702,"{'ZERO': '0.000100240577385725741780273', 'MAKER_A_0.2BP': '0.000060237367826821490835620', 'MAKER_B_0.5BP': '2.35553579177496618353E-7', 'STRESS_1BP': '-0.0000997594707249403367602293'}",1,0.010024057738572574178027300,1,2026-02-02,22757568.00000000,25661045.00000000
0.00005008765339343851740545955422,2.94152550,33.29985950,66.12414700,551.40452725,246,1.001803245842516529753560000,0.9983,3647,407,0.9982,2403,359,19075.062354,"{'ZERO': '0.000100180324584251652975356', 'MAKER_A_0.2BP': '0.000060177117435411259717102', 'MAKER_B_0.5BP': '1.75306802682306277393E-7', 'STRESS_1BP': '-0.0000998197114770590662833136'}",1,0.010018032458425165297535600,1,2026-02-03,12965328.00000000,3953491.00000000
0.00005013285205795357697899433499,3.54602800,102.84595620,641.14408130,2335.58475284,139,1.002707309736287977539360000,0.9974,2449,191,0.9973,2670,241,4367.629199,"{'ZERO': '0.000100270730973628797753936', 'MAKER_A_0.2BP': '0.000060267520208605153074919', 'MAKER_B_0.5BP': '2.65704151872522687914E-7', 'STRESS_1BP': '-0.0000997293231671518499408457'}",1,0.010027073097362879775393600,1,2026-02-04,5373121.00000000,8006233.00000000
0.00005012280086211217482832940705,8.80644200,82.02778620,219.31485780,1600.74118544,245,1.002506265664160401002510000,0.9976,3358,345,0.9975,5242,478,6831.05344,"{'ZERO': '0.000100250626566416040100251', 'MAKER_A_0.2BP': '0.000060247416605552600727434', 'MAKER_B_0.5BP': '2.45601754999969299781E-7', 'STRESS_1BP': '-0.0000997494235538852129824612'}",1,0.010025062656641604010025100,1,2026-02-05,8933580.00000000,13966131.00000000
0.00005007260527765259626458364629,4.56502500,48.62237420,89.37249570,201.82882152,335,1.001502253380070105157740000,0.9986,3364,530,0.9985,2431,387,2530.414849,"{'ZERO': '0.000100150225338007010515774', 'MAKER_A_0.2BP': '0.000060147019393112388127801', 'MAKER_B_0.5BP': '1.45210566211799575269E-7', 'STRESS_1BP': '-0.0000998498047040563845468232'}",1,0.010015022533800701051577400,1,2026-02-06,3960006.00000000,5872554.00000000
0.00005004754516790951403833641960,18.01361000,252.18395470,371.98637910,2308.31269237,170,1.001001001001001001001000000,0.9991,1687,208,0.999,2249,236,6506.818941,"{'ZERO': '0.000100100100100100100100100', 'MAKER_A_0.2BP': '0.000060096896160174894600206', 'MAKER_B_0.5BP': '9.5090340578066191786E-8', 'STRESS_1BP': '-0.0000998999199179181180981001'}",1,0.010010010010010010010010000,1,2026-02-07,3739547.00000000,6046033.00000000
0.00005003252113874018111772652224,78.02729200,413.10423340,531.86849200,4867.72026320,153,1.000700490343240268187730000,0.9994,1767,256,0.9993,3669,280,6769.33591,"{'ZERO': '0.000100070049034324026818773', 'MAKER_A_0.2BP': '0.000060066846296417411989997', 'MAKER_B_0.5BP': '6.5042279758322701297E-8', 'STRESS_1BP': '-0.0000999299649740819973841703'}",1,0.010007004903432402681877300,1,2026-02-08,3417450.00000000,3857626.00000000
0.00005003752814610958218663997998,17.93935000,146.9622800,259.78918150,576.64256245,156,1.000800640512409927942350000,0.9993,1122,176,0.9992,1354,179,777.424374,"{'ZERO': '0.000100080064051240992794235', 'MAKER_A_0.2BP': '0.000060076860912741713140117', 'MAKER_B_0.5BP': '7.5056295223669561118E-8', 'STRESS_1BP': '-0.0000999199519599681344915949'}",1,0.010008006405124099279423500,1,2026-02-09,1384458.00000000,1518122.00000000
0.00005005255518294208919365333600,32.77618600,242.16185320,449.23555860,3091.63884960,165,1.001101211332465712283510000,0.999,1213,194,0.9989,2494,232,33888.697296,"{'ZERO': '0.000100110121133246571228351', 'MAKER_A_0.2BP': '0.000060106916792488056535796', 'MAKER_B_0.5BP': '1.05110371671325333523E-7', 'STRESS_1BP': '-0.0000998899008887778756412075'}",1,0.010011012113324657122835100,1,2026-02-10,3041684.00000000,3917206.00000000
0.00005005756620113130099614556740,7.76959500,304.80029700,718.59650980,4643.99733368,197,1.001201441730076091309570000,0.9989,3100,314,0.9988,3583,302,12664.473001,"{'ZERO': '0.000100120144173007609130957', 'MAKER_A_0.2BP': '0.000060116939431335522268329', 'MAKER_B_0.5BP': '1.15132409178499825509E-7', 'STRESS_1BP': '-0.0000998798798534243491950364'}",1,0.010012014417300760913095700,1,2026-02-11,4702552.00000000,5159185.00000000
0.00005006257822277847309136420526,6.30868600,62.48903180,231.44264980,4367.99187116,169,1.001301692199859817763090000,0.9988,4339,279,0.9987,3160,332,5519.463377,"{'ZERO': '0.000100130169219985981776309', 'MAKER_A_0.2BP': '0.000060126964077320035655961', 'MAKER_B_0.5BP': '1.25156453702297362352E-7', 'STRESS_1BP': '-0.0000998698568112548913327352'}",1,0.010013016921998598177630900,1,2026-02-12,5702524.00000000,5090032.00000000
0.00005007260527765259626458364629,107.85670900,651.38857440,773.87538340,5089.61599206,87,1.001502253380070105157740000,0.9986,1451,117,0.9985,1249,121,5290.346209,"{'ZERO': '0.000100150225338007010515774', 'MAKER_A_0.2BP': '0.000060147019393112388127801', 'MAKER_B_0.5BP': '1.45210566211799575269E-7', 'STRESS_1BP': '-0.0000998498047040563845468232'}",1,0.010015022533800701051577400,1,2026-02-13,2692505.00000000,2199050.00000000
0.00005005255518294208919365333600,17.55424400,330.18914210,524.27803525,806.26281068,104,1.001101211332465712283510000,0.999,831,134,0.9989,857,131,7842.765429,"{'ZERO': '0.000100110121133246571228351', 'MAKER_A_0.2BP': '0.000060106916792488056535796', 'MAKER_B_0.5BP': '1.05110371671325333523E-7', 'STRESS_1BP': '-0.0000998899008887778756412075'}",1,0.010011012113324657122835100,1,2026-02-14,1336128.00000000,1146468.00000000
0.00005004253615573237251663914327,7.37624050,213.42012040,439.78782810,2766.28062827,112,1.000900810729656691021920000,0.9992,1972,157,0.9991,1818,167,5796.817088,"{'ZERO': '0.000100090081072965669102192', 'MAKER_A_0.2BP': '0.000060086877533793533918132', 'MAKER_B_0.5BP': '8.5072315296256005937E-8', 'STRESS_1BP': '-0.0000999099369414474827164466'}",1,0.010009008107296566910219200,1,2026-02-15,3451130.00000000,2944973.00000000
0.00005005756620113130099614556740,12.31786500,120.19309450,245.82250825,808.02121250,166,1.001201441730076091309570000,0.9989,3316,248,0.9988,421,172,2939.0339,"{'ZERO': '0.000100120144173007609130957', 'MAKER_A_0.2BP': '0.000060116939431335522268329', 'MAKER_B_0.5BP': '1.15132409178499825509E-7', 'STRESS_1BP': '-0.0000998798798534243491950364'}",1,0.010012014417300760913095700,1,2026-02-16,3371122.00000000,613857.00000000
0.00005006257822277847309136420526,13.69604500,88.32238020,148.08900600,321.24615120,153,1.001301692199859817763090000,0.9988,1373,292,0.9987,305,154,701.087404,"{'ZERO': '0.000100130169219985981776309', 'MAKER_A_0.2BP': '0.000060126964077320035655961', 'MAKER_B_0.5BP': '1.25156453702297362352E-7', 'STRESS_1BP': '-0.0000998698568112548913327352'}",1,0.010013016921998598177630900,1,2026-02-17,1643742.00000000,252073.00000000
0.00005006759124818504981725329194,14.32726000,137.21774100,332.08687440,1033.89331660,155,1.001401962747846985780090000,0.9987,4544,212,0.9986,1818,240,1445.724711,"{'ZERO': '0.000100140196274784698578009', 'MAKER_A_0.2BP': '0.000060136990731044581992398', 'MAKER_B_0.5BP': '1.35182505845667059727E-7', 'STRESS_1BP': '-0.0000998598317616666132305255'}",1,0.010014019627478469857800900,1,2026-02-18,5143409.00000000,2900398.00000000
0.00005007260527765259626458364629,7.09817200,88.65736040,133.50369460,5647.91887028,259,1.001502253380070105157740000,0.9986,4472,378,0.9985,4958,462,9243.151546,"{'ZERO': '0.000100150225338007010515774', 'MAKER_A_0.2BP': '0.000060147019393112388127801', 'MAKER_B_0.5BP': '1.45210566211799575269E-7', 'STRESS_1BP': '-0.0000998498047040563845468232'}",1,0.010015022533800701051577400,1,2026-02-19,3357720.00000000,4119392.00000000
0.00005005255518294208919365333600,25.49218600,190.59226080,549.96796730,5603.72961582,195,1.001101211332465712283510000,0.999,2389,315,0.9989,3079,377,10915.465874,"{'ZERO': '0.000100110121133246571228351', 'MAKER_A_0.2BP': '0.000060106916792488056535796', 'MAKER_B_0.5BP': '1.05110371671325333523E-7', 'STRESS_1BP': '-0.0000998899008887778756412075'}",1,0.010011012113324657122835100,1,2026-02-20,4324568.00000000,5520987.00000000
0.00005005255518294208919365333600,11.31452900,184.46300580,302.28096460,2605.15198336,177,1.001101211332465712283510000,0.999,1657,322,0.9989,657,210,4718.239907,"{'ZERO': '0.000100110121133246571228351', 'MAKER_A_0.2BP': '0.000060106916792488056535796', 'MAKER_B_0.5BP': '1.05110371671325333523E-7', 'STRESS_1BP': '-0.0000998899008887778756412075'}",1,0.010011012113324657122835100,1,2026-02-21,2172831.00000000,1304347.00000000
0.00005005756620113130099614556740,34.38722100,413.65368700,585.52986500,961.95760020,121,1.001201441730076091309570000,0.9989,890,169,0.9988,443,132,1450.595387,"{'ZERO': '0.000100120144173007609130957', 'MAKER_A_0.2BP': '0.000060116939431335522268329', 'MAKER_B_0.5BP': '1.15132409178499825509E-7', 'STRESS_1BP': '-0.0000998798798534243491950364'}",1,0.010012014417300760913095700,1,2026-02-22,1825876.00000000,811569.00000000
0.00005005756620113130099614556740,6.69645400,129.79801960,262.64856935,1848.16728187,164,1.001201441730076091309570000,0.9989,1626,256,0.9988,1841,277,5884.070772,"{'ZERO': '0.000100120144173007609130957', 'MAKER_A_0.2BP': '0.000060116939431335522268329', 'MAKER_B_0.5BP': '1.15132409178499825509E-7', 'STRESS_1BP': '-0.0000998798798534243491950364'}",1,0.010012014417300760913095700,1,2026-02-23,2124109.00000000,4162317.00000000
0.00005003752814610958218663997998,6.20401000,56.56381900,89.54182000,116.00321784,149,1.000800640512409927942350000,0.9993,2471,281,0.9992,251,157,6151.096673,"{'ZERO': '0.000100080064051240992794235', 'MAKER_A_0.2BP': '0.000060076860912741713140117', 'MAKER_B_0.5BP': '7.5056295223669561118E-8', 'STRESS_1BP': '-0.0000999199519599681344915949'}",1,0.010008006405124099279423500,1,2026-02-24,4749308.00000000,720115.00000000
0.00004999250112483127530870369445,18.59744500,216.40372650,393.08053160,1228.51357116,242,0.999900009999000099990000000,1.0002,1190,336,1.0001,1375,312,6581.062791,"{'ZERO': '0.000099990000999900009999000', 'MAKER_A_0.2BP': '0.000059986801463850734984100', 'MAKER_B_0.5BP': '-1.49977502624718779060E-8', 'STRESS_1BP': '-0.0001000099970004999300089989'}",1,0.009999000099990000999900000,1,2026-02-25,2400144.00000000,1321909.00000000
0.00004998750312421894526368407898,14.56489100,263.15571720,585.15564905,1786.69549105,230,0.999800039992001599680060000,1.0003,1420,318,1.0002,1167,284,2316.494885,"{'ZERO': '0.000099980003999200159968006', 'MAKER_A_0.2BP': '0.000059976804863022915506497', 'MAKER_B_0.5BP': '-2.49937513122344282706E-8', 'STRESS_1BP': '-0.0001000199920019995600919812'}",1,0.009998000399920015996800600,1,2026-02-26,2897318.00000000,1211359.00000000
0.00004998250612285700004998250612,74.24872600,524.06882740,687.03885140,2173.41263208,145,0.999700089973008097570730000,1.0004,388,161,1.0003,1633,231,6206.415029,"{'ZERO': '0.000099970008997300809757073', 'MAKER_A_0.2BP': '0.000059966810260915645427969', 'MAKER_B_0.5BP': '-3.49877537613672150542E-8', 'STRESS_1BP': '-0.0001000299850050984104828545'}",1,0.009997000899730080975707300,1,2026-02-27,328080.00000000,1667200.00000000
0.00004999250112483127530870369445,6.44905450,230.38055090,487.66176735,1888.53305558,230,0.999900009999000099990000000,1.0002,1130,346,1.0001,1840,343,8207.365402,"{'ZERO': '0.000099990000999900009999000', 'MAKER_A_0.2BP': '0.000059986801463850734984100', 'MAKER_B_0.5BP': '-1.49977502624718779060E-8', 'STRESS_1BP': '-0.0001000099970004999300089989'}",1,0.009999000099990000999900000,1,2026-02-28,1711649.00000000,2875903.00000000
0.00004997751012044579939027437653,16.40988900,276.60475440,555.39336920,3808.36815164,125,0.999600159936025589764090000,1.0005,713,205,1.0004,928,187,31163.965585,"{'ZERO': '0.000099960015993602558976409', 'MAKER_A_0.2BP': '0.000059956817656929548334263', 'MAKER_B_0.5BP': '-4.49797582092106910048E-8', 'STRESS_1BP': '-0.0001000399760103957617033179'}",1,0.009996001599360255897640900,1,2026-03-01,972203.00000000,903069.00000000
0.00004996252810392205845615788159,5.59595900,203.28133580,721.19902190,8724.09014296,127,0.999300489657239932047570000,1.0008,778,137,1.0007,866,250,19894.175064,"{'ZERO': '0.000099930048965723993204757', 'MAKER_A_0.2BP': '0.000059926851827708124562401', 'MAKER_B_0.5BP': '-7.49437895348162540909E-8', 'STRESS_1BP': '-0.0001000699370454680323913247'}",1,0.009993004896572399320475700,1,2026-03-02,2485420.00000000,2027923.00000000
